uid treatment rep update task count partner
MOI0.0_1 MOI0.0 1 1700 NAND 6 Host
MOI0.0_1 MOI0.0 1 1700 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 1700 AND 0 Host
MOI0.0_1 MOI0.0 1 1700 AND 0 Parasite
MOI0.0_1 MOI0.0 1 1700 ORN 0 Host
MOI0.0_1 MOI0.0 1 1700 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 1700 OR 0 Host
MOI0.0_1 MOI0.0 1 1700 OR 0 Parasite
MOI0.0_1 MOI0.0 1 1700 ANDN 0 Host
MOI0.0_1 MOI0.0 1 1700 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 1700 NOR 0 Host
MOI0.0_1 MOI0.0 1 1700 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 1700 XOR 0 Host
MOI0.0_1 MOI0.0 1 1700 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 1700 EQU 0 Host
MOI0.0_1 MOI0.0 1 1700 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 1800 NOT 9994 Host
MOI0.0_1 MOI0.0 1 1800 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 1800 NAND 5 Host
MOI0.0_1 MOI0.0 1 1800 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 1800 AND 1 Host
MOI0.0_1 MOI0.0 1 1800 AND 0 Parasite
MOI0.0_1 MOI0.0 1 1800 ORN 0 Host
MOI0.0_1 MOI0.0 1 1800 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 1800 OR 0 Host
MOI0.0_1 MOI0.0 1 1800 OR 0 Parasite
MOI0.0_1 MOI0.0 1 1800 ANDN 0 Host
MOI0.0_1 MOI0.0 1 1800 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 1800 NOR 0 Host
MOI0.0_1 MOI0.0 1 1800 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 1800 XOR 0 Host
MOI0.0_1 MOI0.0 1 1800 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 1800 EQU 0 Host
MOI0.0_1 MOI0.0 1 1800 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 1900 NOT 9991 Host
MOI0.0_1 MOI0.0 1 1900 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 1900 NAND 6 Host
MOI0.0_1 MOI0.0 1 1900 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 1900 AND 1 Host
MOI0.0_1 MOI0.0 1 1900 AND 0 Parasite
MOI0.0_1 MOI0.0 1 1900 ORN 2 Host
MOI0.0_1 MOI0.0 1 1900 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 1900 OR 0 Host
MOI0.0_1 MOI0.0 1 1900 OR 0 Parasite
MOI0.0_1 MOI0.0 1 1900 ANDN 0 Host
MOI0.0_1 MOI0.0 1 1900 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 1900 NOR 0 Host
MOI0.0_1 MOI0.0 1 1900 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 1900 XOR 0 Host
MOI0.0_1 MOI0.0 1 1900 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 1900 EQU 0 Host
MOI0.0_1 MOI0.0 1 1900 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2000 NOT 9992 Host
MOI0.0_1 MOI0.0 1 2000 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2000 NAND 8 Host
MOI0.0_1 MOI0.0 1 2000 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2000 AND 0 Host
MOI0.0_1 MOI0.0 1 2000 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2000 ORN 0 Host
MOI0.0_1 MOI0.0 1 2000 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 2000 OR 0 Host
MOI0.0_1 MOI0.0 1 2000 OR 0 Parasite
MOI0.0_1 MOI0.0 1 2000 ANDN 0 Host
MOI0.0_1 MOI0.0 1 2000 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 2000 NOR 0 Host
MOI0.0_1 MOI0.0 1 2000 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 2000 XOR 0 Host
MOI0.0_1 MOI0.0 1 2000 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 2000 EQU 0 Host
MOI0.0_1 MOI0.0 1 2000 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2100 NOT 9986 Host
MOI0.0_1 MOI0.0 1 2100 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2100 NAND 11 Host
MOI0.0_1 MOI0.0 1 2100 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2100 AND 0 Host
MOI0.0_1 MOI0.0 1 2100 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2100 ORN 1 Host
MOI0.0_1 MOI0.0 1 2100 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 2100 OR 2 Host
MOI0.0_1 MOI0.0 1 2100 OR 0 Parasite
MOI0.0_1 MOI0.0 1 2100 ANDN 0 Host
MOI0.0_1 MOI0.0 1 2100 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 2100 NOR 0 Host
MOI0.0_1 MOI0.0 1 2100 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 2100 XOR 0 Host
MOI0.0_1 MOI0.0 1 2100 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 2100 EQU 0 Host
MOI0.0_1 MOI0.0 1 2100 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2200 NOT 9982 Host
MOI0.0_1 MOI0.0 1 2200 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2200 NAND 18 Host
MOI0.0_1 MOI0.0 1 2200 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2200 AND 0 Host
MOI0.0_1 MOI0.0 1 2200 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2200 ORN 0 Host
MOI0.0_1 MOI0.0 1 2200 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 2200 OR 0 Host
MOI0.0_1 MOI0.0 1 2200 OR 0 Parasite
MOI0.0_1 MOI0.0 1 2200 ANDN 0 Host
MOI0.0_1 MOI0.0 1 2200 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 2200 NOR 0 Host
MOI0.0_1 MOI0.0 1 2200 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 2200 XOR 0 Host
MOI0.0_1 MOI0.0 1 2200 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 2200 EQU 0 Host
MOI0.0_1 MOI0.0 1 2200 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2300 NOT 9979 Host
MOI0.0_1 MOI0.0 1 2300 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2300 NAND 21 Host
MOI0.0_1 MOI0.0 1 2300 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2300 AND 0 Host
MOI0.0_1 MOI0.0 1 2300 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2300 ORN 0 Host
MOI0.0_1 MOI0.0 1 2300 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 2300 OR 0 Host
MOI0.0_1 MOI0.0 1 2300 OR 0 Parasite
MOI0.0_1 MOI0.0 1 2300 ANDN 0 Host
MOI0.0_1 MOI0.0 1 2300 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 2300 NOR 0 Host
MOI0.0_1 MOI0.0 1 2300 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 2300 XOR 0 Host
MOI0.0_1 MOI0.0 1 2300 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 2300 EQU 0 Host
MOI0.0_1 MOI0.0 1 2300 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2400 NOT 9990 Host
MOI0.0_1 MOI0.0 1 2400 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2400 NAND 8 Host
MOI0.0_1 MOI0.0 1 2400 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2400 AND 2 Host
MOI0.0_1 MOI0.0 1 2400 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2400 ORN 0 Host
MOI0.0_1 MOI0.0 1 2400 ORN 0 Parasite
MOI0.0_1 MOI0.0 1 2400 OR 0 Host
MOI0.0_1 MOI0.0 1 2400 OR 0 Parasite
MOI0.0_1 MOI0.0 1 2400 ANDN 0 Host
MOI0.0_1 MOI0.0 1 2400 ANDN 0 Parasite
MOI0.0_1 MOI0.0 1 2400 NOR 0 Host
MOI0.0_1 MOI0.0 1 2400 NOR 0 Parasite
MOI0.0_1 MOI0.0 1 2400 XOR 0 Host
MOI0.0_1 MOI0.0 1 2400 XOR 0 Parasite
MOI0.0_1 MOI0.0 1 2400 EQU 0 Host
MOI0.0_1 MOI0.0 1 2400 EQU 0 Parasite
MOI0.0_1 MOI0.0 1 2500 NOT 9983 Host
MOI0.0_1 MOI0.0 1 2500 NOT 0 Parasite
MOI0.0_1 MOI0.0 1 2500 NAND 16 Host
MOI0.0_1 MOI0.0 1 2500 NAND 0 Parasite
MOI0.0_1 MOI0.0 1 2500 AND 1 Host
MOI0.0_1 MOI0.0 1 2500 AND 0 Parasite
MOI0.0_1 MOI0.0 1 2500 ORN 0 Host
